	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
138	391	 Thomas B. Donovan	 March 21, 1994	N / A	N / A	N / A	N / A	 Associate, Covington & Burling LLP (1962-1963); Associate, Dinkelspiel & Dinkelspiel (1964-1969); Partner, Dinkelspiel, Donovan & Reder (1969-1993) Military Service: United States Army (1957-1959)	 American Bankruptcy Institute; American College of Bankruptcy; California Bankruptcy Forum; Financial Lawyers Conference of Southern California; Los Angeles County Bar Association; National Conference of Bankruptcy Judges
327	392	 Thomas B. McCoun Ill	 February 1, 1994	N / A	N / A	 Assistant State Attormey, State of Florida (1977-£980) |	N / A	N / A	 The Florida Bar; Hillsborough County Bar Association; St. Petersburg Bar Association
172	393	 Thomas C. Holman	 December 16, 2000	N / A	N / A	N / A	N / A	 Bank of America (1971-1976); Associate, Graham & James LLP (1976-1978); Partner, Jellen & Holman (1978-1982), Partner, Pettit & Martin (1982-1995); Partner, Holman & O’Grady (1995-1999); Counsel, Bullivant Houser Bailey PC (1999-2000)	 American Bankruptcy Institute; American Bar Association; State Bar of California (continued on next page)
204	394	 Thomas E. Carlson	 September 23, 1985	N / A	N / A	N / A	N / A	N / A	N / A
332	395	 Thomas E. Morris	 March 8, 2001	N / A	N / A	 Attorney, Federal Energy Administration (1974-1975);	N / A	N / A	 The Florida Bar; Jacksonville Bar Association
323	396	 Thomas G. Wilson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
216	397	 Thomas J. Whelan	 November 5, 1998	 President William J. Clinton	N / A	N / A	N / A	N / A	 The Honorable William B. Enright American Inn of Court, The American Inns of Court; Association of Business Trial Lawyers; California Judges Association; Federal Judges Association
282	398	 Thomas P. Smith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
420	399	 Thomas W. Thrash, Jr.	 August 15, 1997 .	 President William J. Clinton	N / A	 Assistant District Attorney, County of Fulton, Georgia (1977-1980) Legal Practice: Associate, McClain, Mellen, Bowling & Hickman (1976-1977); Associate, Ross & Finch (1981-1982); Associate and Non-equity partner, Finch, McCranie, Brown & Blank (1982-1985); Partner, Finch, McCranie, Brown & Thrash (1985-1995); Private Practice (1995-1997) Spring 2009 © Leadership Directories, Inc. Judicial Yellow Bock United States District Court for the Northern District of Georgia 197 chambers of District Judge Thomas W. Thrash, Jr. continued Current Memberships: Atlanta Bar Association; Cobb County Bar Association; Cobb Justice Foundation; State Bar of Georgia Staff : Law Clerk Kamal Ghali.....................6.2.045 (404) 215-1553 Began Service: August 2007 ’ Term Expires: August 2009 Education: Michigan 2006 JD Law Clerk Naveen Ramachandrappa beta eee (404) 215-1553 Began Service: August 2008 Term Expires: August 2009 Education: Georgia 2008 JD Law Clerk James C. Tribble ..........0............. (404) 215-1552 Began Service: August 2007 Term Expires: August 2009 E-mail: james_c_tribble@gand.uscourts.govy Education: Georgia 2007 JD Courtroom Deputy Clerk Sheila Sewell......-........ (404) 215-1555 Court Reporter Susan Baker....................0... (404) 215-1558 Judicial Assistant Lydia B. Howard................... (404) 215-1530 Ghambers of District Judge Richard W. Story 2121 US. Courthouse, 75 Spring Street, SW, Atlanta, GA 30303-3361 Tel: (404) 215-1350 Fax: (404) 215-1356 Richard W. Story District Judge Date of Birth: 1953 Education: LaGrange 1975 BA; Georgia 1978 JD Began Service: 1998 Appointed By: President William J. Clinton Academic: Instructor, North Georgia College & State University (1995) 		 Associate, McClain, Mellen, Bowling & Hickman (1976-1977); Associate, Ross & Finch (1981-1982); Associate and Non-equity partner, Finch, McCranie, Brown & Blank (1982-1985); Partner, Finch, McCranie, Brown & Thrash (1985-1995); Private Practice (1995-1997) Spring 2009 © Leadership Directories, Inc. Judicial Yellow Bock United States District Court for the Northern District of Georgia 197 chambers of District Judge Thomas W. Thrash, Jr. continued	 Atlanta Bar Association; Cobb County Bar Association; Cobb Justice Foundation; State Bar of Georgia 
424	400	 Timothy C. Batten Sr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
310	401	 Timothy J. Corrigan	 September 14, 2002	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
364	402	 Ursula Ungaro	 1992	 President George HW. Bush	N / A	N / A	 Judge, Florida Circuit Court, 11th Judicial Cireuit (1987-1992)	 Frates, Floyd, Pearson, Stewart, Richman & Greer (1976-1978), Blackwell, Walker, Gray, Powers, Flick & Hoehl (1978-1980); Finley, Kumbie, Heine, Underberg, Manley & Casey (1980-1985); Sparber, Shevin, Shapo & Heilbronner (£985-1987)	 The Spellman-Hoeveler American Inn of Court, The American Inns of Court; Dade County Bar Association; Federal Judges Association; Florida Association for Women Lawyers, The Florida Bar; Florida Conference of Circuit Court Judges
90	403	 Valerie Baker Fairbank	N / A	N / A	N / A	N / A	N / A	N / A	N / A
273	404	 Vanessa Lynne Bryant	N / A	N / A	N / A	N / A	N / A	N / A	N / A
176	405	 Vaughn R. Walker	 February 5, 1990	 President George H.W. Bush	N / A	N / A	N / A	 Associate, Pillsbury, Madison & Sutro (1972-1977); Partner, Pilisbury, Madison & Sutra (1978-1990)	 American Bar Association; American Judicature Society; The American Law Institute; Northern District of California Historical Society; St. Francis Foundation; Stanford Law Society
116	406	 Victor 8. Kenton -	 July 2, 2001 :	N / A	N / A	 Federai Public Defender (1978-1982); Federal Public	N / A	 Law Office of Victor B. Kenton (1982-1996)	N / A
147	407	 Victoria S. Kaufman	 May 2006	N / A	N / A	N / A	N / A	 Attorney, Private Practice; Of Counsel, Paul, Hastings,	N / A
128	408	 Vincent P	N / A	N / A	N / A	N / A	N / A	N / A	N / A
80	409	 Virginia A. Phillips	 December 30, 1999	 President, William J. Clinton	N / A	 Court Commissioner, Superior Court of California - (1991-1995)	 Magistrate Judge, United States District Court for the Central District of California (1995-1999) ,	 Summer Clerk, Best Best & Krieger LLP (1981); Associate, Best Best & Krieger LLP (1982-1988); Partner, Best Best & Krieger LLP (3988-1991)	 California Women Lawyers |
311	410	 Virginia Hernandez	N / A	N / A	N / A	N / A	N / A	N / A	N / A
409	411	 W. Louis Sands	N / A	N / A	N / A	N / A	N / A	N / A	N / A
173	412	 W. Richard Lee	 January 17, 2001	N / A	N / A	N / A	N / A	N / A	 State Bar of California
253	413	 Walker D. Miller	 October 10, 1996	 President William J. Clinton	N / A	N / A	N / A	 Associate, Miller & Ruyle (1965-1966); Partner, Miller & Ruyle (1969); Partner, Miller, Ruyle, Steinmark & Shade (1970-1974); Sole Practitioner (1974-1992); Partner, Karowsky, Witwer, Miller & Oldenburg (1992-1996)	 American Bar Association; American Judicature Society; Colorado Bar Assaciation; Colorado Bar Foundation, Colorado Bar Association; Colorado Rural Hlectric Association; Weld County Bar — Association
277	414	 Warren W. Eginton	 1979	 President Jimimy Carter	N / A	N / A	N / A	 Associate, Davis Polk & Wardwell (1951-1953); Attorney, Cummings & Lockwood LLC (1954-1979) Military Service: United States Army (1943-1946); United States Army Reserve, United States Department of the Army (1946-1972)	 American Bar Association; American Bar Foundation, American Bar Association; The American Enns of Court; American Judicature Society; Connecticut Bar Association; Connecticut Bar Foundation, Connecticut Bar Association; Federal Bar Association; Federal Bar Council; Stamford Regional Bar Association
194	415	 Wayne D. Brazil	N / A	N / A	N / A	N / A	N / A	N / A	N / A
171	416	 Whitney Rimel	 February 4, 1998	N / A	N / A	N / A	N / A	 Partner, Diepenbrock, Wulff, Plant & Hannegan	 American Bankruptcy Institute; Federal Bar Association; National Conference of Bankruptcy Judges
244	417	 Wiley Y. Daniel	 September 1, 1995	 President William J. Clinton	N / A	N / A	N / A	N / A	 American Bar Association; American Bar Foundation, American Bar Association; The Thompson, G. Marsh American ~ Inn of Court, Fhe American Inns of Court; Colorado Bar Association; Colorado Bar Foundation, Colorado Bar Association; Denver Bar Association; National Bar Association; Sam Cary Bar Association
185	418	 William Alsup	 August 17, 1999	N / A	N / A	 Assistant Solicitor General, Office of the Solicitor General,	N / A	 Attorney, Pyles & Tucker (1972-1973); Associate/Partner, Morrison & Foerster LLP (1973-1978); Partner, Morrison & Foerster LLP {1980-1999}	 American Bar Association; American College of Trial Lawyers; California Supreme Court Historical Society; San Francisco Bar Association; State Bar of California
227	419	 William B. Enright	N / A	N / A	N / A	N / A	N / A	N / A	N / A
154	420	 William B. Shubb	 October 29, 1990	 President George H.W. Bush	N / A	 Assistant United States Attorney, Eastern District of California, United States Department of Justice (1965-1974); United States Attorney, Eastern District of California, United States Department of Justice (1980-1981)	 Chief Judge, United States District Court for the Eastern District of California	 Attorney, Diepenbrock, Wuiff, Plant & Hannegan (1974-1986)	 American Bar Association; American Board of Trial Advocates; The Anthony M, Kennedy American Inn of Court, The American Inns of Court; Federal Bar Association; Rotary International, Inc.; Sacramento County Bar Assocaition; State Bar of California
429	421	 William C.	 December 1988	N / A	N / A	 Counsel to the Speaker, Florida House of Representatives	N / A	 Partner, Ferguson & Sherrill (1979-1984) Military Service: United States Army (1969-1972)	 The William H. 
355	422	 William C. Sherrill, Jr.	 December 1988	N / A	N / A	 Counsel to the Speaker, Florida House of Representatives	N / A	 Partner, Ferguson & Sherrill (1979-1984) Military Service: United States Army (1969-1972)	 The William H. 
384	423	 William C. Turnoff	N / A	N / A	N / A	N / A	N / A	N / A	N / A
100	424	 William D, Keller	 1984	 President Ronald Reagan	N / A	 Assistant United States Attorney, Southern District of	N / A	 Dryden, Harrington, Horgan & Swatz (1964-1972); Partner,	N / A
350	425	 William H. Stafford, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
361	426	 William J. Zloch Association; District 	N / A	N / A	N / A	N / A	N / A	N / A	N / A
316	427	 William John Castagna	 July 24, 1979	 President Jimmy Carter	N / A	N / A	N / A	 Private Practice (1949-1970); Partner, MacKenzie,	N / A
378	428	 William M. Hoeveler	N / A	N / A	N / A	N / A	N / A	N / A	N / A
163	429	 William M. Wunderlich	 May 3, 2004	N / A	N / A	 Consultant, Planning and Use Committee, California State Assembly (1971-1973); Deputy District Attorney, County of Monterey, California (1973-1980); Deputy District Attorney, County of Monterey, California (1982-1985) :	 Judge, California Superior Court, Monterey County (1985-1993); Associate Justice, California Court of Appeal, Sixth Appellate District (1993-2003) .	 Parmer, Thompson & Hubbard (1980-1982).	 California Judges Association; California Judges Foundation; Monterey County Bar Association; Monterey County Bar Foundation, Monterey County Bar Association ;
237	430	 William McCurine, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
368	431	 William P. Dimitrouleas	 June 1, 1998	 President William J. Clinton	N / A	 Assistant Public Defender, Seventeenth Judicial Circuit, Office of the Public Defender, State of Florida (1976-1977); Assistant State Attorney, Seventeenth Judicial Circuit, Office of the State Attorney, State of Florida (1977-1989)	 Judge, Florida Circuit Court, Seventeenth Judicial Circuit	N / A	 American Bar Association; Broward County Bar Association
220	432	 William Q. Hayes	 October 8, 2003	 President George W. Bush	N / A	 Assistant U.S. Attorney, Southern District of California, U.S.	N / A	 Associate, Scheid & Horlbeck (1983-1984); Associate,	N / A
50	433	 William Roy Wilson, Jr.	 October I, 1993	 President William J. Clinton	N / A	 Deputy Prosecuting Attorney, State of Arkansas (1965- 1966)	N / A	 Autrey & Goodson (1965-1966); Attorney, Wright, Lindsey & Jennings LLP (1969-1972); Partner, Wilson & Hodge’. * -” (1972-1974); Private Practice (1974-1980); Partner, Wilson & Engstrom (1980-1983); Partner, Wilson, Engstrom & Vowell; Hasthes Wilson, : Engstrom, Corum & Dudley (1984-1993) ” Military Service: United States Navy (1966-1969)	 American Bar Association; American Board of Trial Advocates; American College of Trial Lawyers; Arkansas Bar Association; Arkansas Trial Lawyers Association; International Academy of Trial Lawyers; International Society of Barristers; Miller County Bar Association; Southwest Arkansas Bar Association
423	434	 William S. Duffey, Jr.	 July 1, 2004	 President George W. Bush	N / A	 U.S. Attorney, Georgia - Northern District, United States	N / A	N / A	N / A
189	435	 William W. Schwarzer	 August 7, 1976	 President Gerald Ford	N / A	 Senior Counsel, United States President’s Commission on	N / A	 Associate, McCutchen Doyle Brown & Enersen (1952-1960); Parmer, McCutchen Doyle Brown & Enersen (1960-1976) Military Service: United States.Army (1943-1947)	 Roa College of Trial Lawyere) The American Law Institute
285	436	 William {. Garfinkel	 November 22, 1996	N / A	N / A	 Assistant District Attorney, Offices of the District Attorneys,	N / A	 Private Practice (1983-1984): Private Practice (1987-1996)	 Connecticut Bar Foundation, Connecticut Bar Association 
428	437	 William ©. O’Kelley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
435	438	 Willis &. Hunt, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
318	439	 Wm. Terrell Hodges	N / A	N / A	N / A	N / A	N / A	N / A	N / A
251	440	 Zita L. Weinshienk	 October 10, 1979 °	 President Jimmy Carter	N / A	N / A	 Probation Counselor, Legal Advisor and Referes, Denver Juvenile	N / A	 American Bar Association; Aeron Bar Foundation, American Bar Association; Colorado Bar Association; Colorado Bar Foundation, Colorado Bar Association; Denver League of Women Voters; Federal Judges Association; Harvard Law School Association; United States District Judges Association of the Tenth Circuit; Women’s Forum of Colorado
67	441	 {recalled) James G.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
345	442	 {recalled} Alexander	N / A	N / A	N / A	N / A	N / A	N / A	N / A
