	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
274	291	 Wallace Capel, Jr.	 December 2006	N / A	N / A	 Assistant Attorney General, Office of the Attorney General,	N / A	 Staff Attorney, Wayne County Neighborhood Services	N / A
71	292	 Walter K. Stapleton	 May 1985	 President Ronald Reagan	N / A	 Deputy Attorney General, United States Department of Justice (1963) . -	 Judge, United States District Court for the District of Delaware (1970-1985)	 Associate, Morris, Nichols, Arsht & Tunneli LLP (1959-1965); Parmer, Morris, Nichols, Arsht & Tunnell LLP (1965-1970)	 American Bar Association; American Judicature Society; Delaware Bar Association
199	293	 Warren J. Ferguson	 1979	 President Jimmy Carter	N / A	 City Attorney, State of California (1953-1959)	 Judge, Orange County Municipal Court (4959-1961); Judge, California Superior Court, Juvenile Court Division, Orange County (1961-1964); Judge, California Superior Court, Appellate Department (1965-1966); District Judge, United States District Court for the Central District of California (966-1979)	 Ferguson & Judge (1950-1959) Military Service: United States Army (1942-1945)	 American Bar Association, Orange County Bar Association (CA); The State Bar of California
107	294	 Wi! Garwood	N / A	N / A	N / A	N / A	N / A	N / A	N / A
47	295	 Wilfred Feinberg	 March 18, 1966	 President Lynden B. Johnson	N / A	 Deputy Superintendent, Banking Department, State of New > York (1958)	 Fudge, United States District Court for the Southern District of . New York (1961-1966)	 Associate, Kaye, Scholer, Fierman & Hays (1949-1953); Partner, McGoldrick, Dannett, Horowitz & Golub (£953-1961Y Military Service: United States Army (1942-1945) /	 American Bar Association; American Judicature Society; The American Law Institute; The Association of the Bar of the City of New York; New York County Lawyers’ Association : ,
180	296	 William A. Fletcher .	N / A	N / A	N / A	N / A	N / A	N / A	N / A
11	297	 William C. Bryson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
201	298	 William C. Canby, Jr.	 1980	 President Jimmy Carter	N / A	N / A	N / A	 Associate, Oppenheimer, Hodgson, Brown, Baer & Wolff (1959-1962) Military Service: United States Air Force (1956-1958)	 Maricopa County Bar Association, Minnesota State Bar Association; State Bar of Arizona
30	299	 William C. Hillman	 August 13, 1991	N / A	N / A	N / A	N / A	 Partner, Strauss, Factor, Hillman & Lopes (1957-1991)	 American College of Bankruptcy
298	300	 William E. Cassady	 1985	N / A	N / A	 Assistant District Attorney, Fourth Judicial Circuit, State of	N / A	 Private Practice (1978-1985)	 American Bar Association; The Paul W. Brock American Inn of Court, The American Inns of Court; Mobile Bar Association; Rotary Club of Mobile, Rotary International
251	301	 William H. Pryor Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
296	302	 William H. Steele	 March 14, 2003	 President George W. Bush	N / A	N / A	 Judge, Alabama Municipal Court (1989-1990); Magistrate ; Judge, United States District Court for the Southern District of Alabama -; (1990-2003) e		 Alabama State Bar Association; American Bar Association; Federal Bar Association; Mobile Bar Association William H. Steele District Judge Date of Birth: June 8, 1951. . Education: Southern Mississippi 1972 BA; Alabama 1980 JD Began Service: March 14, 2003 Appointed By: President George W. Bush Govemment: Assistant District Attorney, Office of the District Attorney, County of Mobile, Alabama (1981-1985); Assistant U.S. Attorney, Souther, District of Alabama, United States Department of Justice (1987-1989) Judicial: Judge, Alabama Municipal Court (1989-1990); Magistrate ; Judge, United States District Court for the Southern District of Alabama -; (1990-2003) e Legal Practice: Private Practice (1988-1990) Military Service: Officer, Pilot, Instructor Pilot, United States Marine Corps (1972-1979); Alabama National Guard (1979-1990). 
147	303	 William J. Bauer	 1974	 President Gerald Ford	N / A	 Assistant State’s Attorney, Office of the State’ s Attorney, DuPage County, Illinois (1952-1958); State’s Attorney, Office of the State’s Attorney, DuPage County, Illinois (1959-1964); United States Attorney, United States Department of Justice (1970-1971)	 Fudge, Illinois Circuit Court, 18th Judicial Circuit (1964-1970); Judge, United States District Court for the Northern District of Illinois (1971-1974):	 Erlenborn & Bauer (1953-1964) Military Service: United States Army (1945-1947)	 American Bar Association; American Judicature Society; The Chicago Bar Association; DuPage County Bar Association; Federal Bar Association; Illinois Association of Circuit and Appellate Court Judges; Illinois State Bar Association; [Hinois States Attorneys Association; National District Attorneys Association
228	304	 William J. Holloway, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
152	305	 William Jay Riley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
284	306	 William M. Acker, Jr.	 September 1982	 President Ronald Reagan	N / A	N / A	N / A	 Associate, Graham, Bibb, Wingo & Foster (1952-1957); Partner, Smyer, White, Reid & Acker (1957-1972); Partner, Dominick, Fletcher, Yeilding, Acker, Wood & Lloyd (1972-1982) Military Service: United States Army (1946-1947) (continued on next page} Summer 2008 wa - 4 = ° o é Q e - ” a “ et - < = ” a w S z = I a - [4 = ° o al < [4 Ww e ui rs FEDERAL COURTS—UNITED STATES DISTRICT COURTS 94 United States District Court for the Northern District of Alabama Chambers-of Senior Judge William M. Acker, Jr. continued	 Alabama State Bar Association; Birmingham Bar Association
301	307	 William S.	 1996	N / A	N / A	N / A	N / A	 Feibelman, Shulman and Terry, Attorneys. at Law (1976-1996)	 Mobile Bar Association
242	308	 William T. Thurman	N / A	N / A	N / A	N / A	N / A	N / A	. American Bankruptcy Institute; National Conference of Bankruptcy Judges United States Court of Appeals for the Eleventh Circuit 56 NW Forsyth Street, Atlanta, GA 30303 Tel: (404) 335-6100 Internet: www.cal | uscourts.gov Internet: www.law.emory.edw/1 leircuit Number of Judgeships: 12 Supreme Court Justice: Associate Justice Clarence Thomas Areas Covered: Alabama, Florida and Georgia Court 
87	309	 William W. Wilkins	N / A	N / A	N / A	N / A	N / A	N / A	N / A
210	310	 of the Bankruptcy Appellate	 February 1988	N / A	N / A	 Trial Attorney, United States Department of Justice, Jimmy	N / A	 Attorney, Cleary Gottlieb Steen & Hamilton LLP	N / A
15	311	 | Sharon Prost	 October 2001 :	 President George W. Bush	N / A	 Labor Relations Specialist, United States Civil Service	N / A	N / A	N / A
