	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
183	320	 Ronald E. Longstaff	 November 5, 1991	 President George H.W. Bush	N / A	N / A	 Clerk of Court and Magistrate Judge (part-time), United States District Court for the Southern District of lowa (1968-1976); Magistrate Judge, United States District Court for the Southern District of Iowa (1976-1991); District Judge, United States District Court for the Southern District of lowa (1991-2006); Chief Judge, United States District Court for the Southern District of lowa (2006)	 Associate, McWilliams, Gross & Kirtley (i967. 1968)	 The C. Edwin Moore American Inn of Court, The American Inns of Court; Federal Judges Association; Iowa State Bar Association
185	321	 Ross A. Walters	 1994	N / A	N / A	N / A	 Judge, lowa District Court, 5-C Judicial District (1990- 1994)	 Associate, Herrick, Langdon & Langdon (1979- Re	N / A
150	322	 Rudy Lozano	 March 1988	 President Ronald Reagan	N / A	N / A	N / A	 Attorney, Spangler, Jennings, Spangler & Dougherty (1966-1988) Military Service: United States Army Reserve, United States Department of : the Army (1966-1973)	 American Association of Justice; American Bar, Association; Federal Bar Association; Federal Judges Association; Hispanic Bar Association of Northwest Indiana; Indiana mate Bar Association; National Hispanic Bar Association :
16	323	 Russell G. Vineyard	 October 23, 2006	N / A	N / A	 Deputy Chief, Assistant U.S. Attorney, Public Corruption and	N / A	N / A	N / A
326	324	 Rya W. Zobel	 1979	 President Jimmy Carter	N / A	 Director, Federal Judicial Center (1995-1 999)	N / A	 Associate, Hill & Barlow (1967-1973); Associate, Goodwin, Procter & Hoar, LLP	 American Bar Foundation, American Bar Association; The American Law Institute; Boston Bar Association; Massachusetts Bar Association, Inc.; National Association of Women Judges
273	325	 S. Maurice Hicks Jr.	 June 12,2003...	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
258	326	 Sally Shushan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
198	327	 Sam A. Crow.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
86	328	 Samuel Der-Yeghiayan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
44	329	 Samuel P. King	 fuly 21, 1972	 President Richard M, Nixon	N / A	 Assistant Public Prosecutor, Office of the Public Prosecutor,	N / A	 Partner, King & McGregor (1947-1953); Partner, King & Myhre (1957-1961) Military Service: United States Navy (1942- 1946): United States Naval Reserve (1946-1966)	 American Bar Axsodiation: Hayaii State Bar Association :
159	330	 Sarah Evans Barker	N / A	N / A	N / A	N / A	N / A	N / A	N / A
244	331	 Sarah S. Vance	 October 3, 2008	 President William J. Clinton	N / A	N / A	 Member, Judicial Conference of the United States (2001-2004)	 Bronfin, Heller, Feldman, Steinberg & Berins (1959- a Military BERGE: United States Army (1957- 1963) _ : Staff Law Clerk Kristen Schlemmer ........ i weber cage i= ; - (504) 589- 7550 Began Service: August 2010 24 . Term Expires: August. 2011 E-mail: kristen_schlemmer@laed.uscourts. er Date of Birth: 1939 Education: Tulane 1959 BA, 1962 JD. Yale 1963 LLM Began Service: June 26, 1995 Appointed By: President William J. Clinton Political ABiliation: Democrat Affiliation: Adjunct Professor, Law School, Tulane University Academie: Adjunct Professor, Law School, Tulane University (1975-1995); Adjunct Professor, Law School, Tulane University (2002- 2003) 	 American Bar Association; American Board of _ Trial Advocates; American College of Trial Lawyers; The American Law Institute; Louisiana State Bar Association; New Orleans Bar Association Louisville, Pe oe 502) 627.5573 — Career Law Clerk Andrea Miller... 2.000.022.2200... (504) 589-7550
392	332	 Scott W. Dales	 October 5, 2007	N / A	N / A	N / A	N / A	N / A	N / A
360	333	 Sean F Cox |	 June 9, 2060	 President William J, Clinton	N / A		 Judge, Common Pleas Court (1981); Judge, “36th Distried Court (1981-1982); Judge, Wayne County Circuit Court (1982-2000} Legat Practice: Associate Attorney, Law Offices of Donald E. Gratrix (1972-1974); Attorney, Law Office of Marianne O. Battani (1974-1988) Staff Law Clerk Erie $. Westenberg Began Service: August 9, 2010 Term Expires: September 4, 2012 Education: Detroit 2010 JD . Career Law Clerk Molly Jo Roehrig......:........... (313) 234-2630 E-mail: molly _roehrig@mied.uscourts. gov : . Education: Toledo 1990 JD : , Case Manager Bernadette Thebolt................... (313) 234-2627 sete e eens Teen ese +. B13) 234.2628 Court Reporter Robert L. Smith..................... (3135) 964-3303 Judicial Secretary Colette Motowski................. (313) 234.2626 Education: Madonna 1990 BS Tel: (313) 234-2650 E-mail: sean_cox@mied .uscourts.gov Sean F Cox District Judge Education: Michigan 1979 BGS; Detroit 1983 JD . Began Service: June 2006 Appointed By: President George W. Bush	 Associate, Kitch, Saurbier, Drutchas, Wagner & Kenney	N / A
90	334	 Sharon Johnson Coleman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
113	335	 Sheila M. Finnegan	 2010	N / A	N / A	N / A	N / A	N / A	N / A
103	336	 Sidney I.	 October 30, 1998: -	N / A	N / A	N / A	N / A	 Associate, Jenner & Block (1981- 1985); Partner, Jenner &	N / A
253	337	 Stamvood R. Duval, Je, ta	 October 31, 1994 ©	 President William J. Clintén *	N / A	N / A	N / A	N / A	 The Tulane Law School American Inn of Court, . The American Inns of Court; Federal Bar. Association ‘ !
267	338	 Stephen C. Riedlinger	N / A	N / A	N / A	N / A	N / A	N / A	N / A
288	339	 Stephen V. Callaway	 August 9, 1986	N / A	N / A	N / A	N / A	 Partner, Burnett, Sutton, Walker & Callaway (1973-1986)	N / A
376	340	 Steven W. Rhodes	 March 22, 1985	N / A	N / A	 Assistant United States Attorney, Eastern District of . Michigan, Office of the United States Attorney, United States Department of Justice (1974-1977)	 Magistrate Judge, United States District Court for the Eastern District of Michigan (198t-1985}; Chief Bankruptcy Judge, United States Bankruptcy Appellate Panel for the Sixth Circuit; Bankruptcy Judge, United States Bankruptcy Appellate Panel for the Sixth Cireuit (2003)	 August, Thompson, Sherr & Miller (1977-1978); Kelley & Rhodes (1978-1981)	 Federal Bar Association; National Conference of Bankruptcy Judges; State Bar of Michigan
40	341	 Susan D. Barrett	 March 2006	N / A	N / A	N / A	N / A	N / A	N / A
112	342	 Susan E. Cox	 August 27, 2007	N / A	N / A	N / A	N / A	N / A	N / A
310	343	 Susan K. Gauvey	 February 26, 1996	N / A	N / A	 Staff Attorney, Legal Aid Bureau, Mental Health Law	N / A	 Venable, Baetjer & Howard (1986- 1996)	 Federal Magistrate Judges Association; Maryland State Bar Association, Inc.; National Association of Women Judges; National Women’s Law Center; Network 2000; Wranglers Law Club
41	344	 Susan Oki Mollway	N / A	N / A	N / A	N / A	N / A	N / A	N / A
121	345	 Susan Pierson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
13	346	 Susan S. Cole	 October 20, 1998	N / A	N / A	 Northern District of Georgia, United States ‘Attomey’ 5: Office,	N / A	N / A	 Atlanta Bar Association; Federal Magistrate dudges Association; Lawyers Foundation of Georgia 
101	347	 Suzanne B. Conlon	 1988	 President Ronald Reagan	N / A	 Assistant United States Attorney, Illinois - Northern District,	N / A	 Pattishall, McAuliffe & Hostetter (1972-1973); Associate, Schiff Hardin & Waite (1973-1975)	 American Bar Association; Federal Bar Association; International Bar Association; Lawyers Club of Chicago
162	348	 Tanya Walton Pratt	N / A	N / A	N / A	N / A	N / A	N / A	N / A
57	349	 Terry L. Myers	N / A	N / A	N / A	N / A	N / A	N / A	N / A
145	350	 Theresa L. Springmann	 June 24, 2003	N / A	N / A	N / A	 Magistrate Judge, United States District Court for the Northern District of Indiana (1995-2003)	 Partner and Member, Spangler, Jennings, Spangier & Dougherty (1984-1995)	 Allen County Bar Association, American Bar Association; The American Inns of Court; Federal Bar Association; Indiana State Bar Association
232	351	 Thomas B. Russell	 October 11, 1994	 President William J. Clinton.	N / A	N / A	N / A	N / A	 American College of Trial Laviyers; Kentucky Bar Association; McCracken County Bar Association
243	352	 Thomas H. Fulton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
184	353	 Thomas J.	 1997	N / A	N / A	N / A	N / A	 Lane & Waterman (1974-2000)	 American Association of Fustice; American Bar Association, American Board of Trial Lawyers; American College of Trial Lawyers; Defense Research Institute; Indiana State Bar Association; Iowa Academy of Trial Lawyers; Iowa Defense Counsel suoviahions lowa State Bar Association: * ‘
321	354	 Thomas J. Catliota	N / A	N / A	N / A	N / A	N / A	N / A	N / A
378	355	 Thomas J. Tucker	 March 21, 2003	N / A	N / A	N / A	N / A	N / A	N / A
67	356	 Thomas L.	 July 2000 .	N / A	N / A	N / A	N / A	" Partner, Kavanagh, ‘Scully, Sudow, White & Frederick,- PC. (1984-1994); Partner, Quinn, Johnston, Henderson & Pretorius |. "": (1994-1998); Partner, Vonachen, Lawless, Trager & Slevin (1998-2000)..."	 American Banknuptcy Institute: Real Estate’ : Section, Commercial Banking and Bankruptcy Section, Illinois State Bar Association . ;
315	357	 Thomas M.	 June 30, 2004	N / A	N / A	 Assistant State Attomey, Office of the State Attorney, County	N / A	N / A	 Federal Magistrate Judges Association; Maryland = State Bar Association, Inc.; Washington County Bar Association
388	358	 Timothy P. Greeley _	 January 11, 1988	N / A	N / A	N / A	N / A	N / A	N / A
342	359	 Timothy S. Hillman™	N / A	N / A	N / A	N / A	N / A	N / A	N / A
280	360	 Tom Stagg	N / A	N / A	N / A	N / A	N / A	N / A	N / A
231	361	 Tracey N. Wise	N / A	N / A	N / A	N / A	N / A	N / A	N / A
282	362	 Tucker L. Melancon	N / A	N / A	N / A	N / A	N / A	N / A	N / A
356	363	 Victoria A. Roberts	N / A	N / A	N / A	N / A	N / A	N / A	N / A
88	364	 Virginia M. Kendall	 December 30, 2005	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
368	365	 Virginia M. Morgan	 June 6, 1985	N / A	N / A	 Teacher, Bureau of Indian Affairs, United States Department	N / A	N / A	 Federai Magistrate Judges Association; Michigan State Bar Foundation; State Bar of Michigan
18	366	 W. Homer Drake, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
36	367	 W. Leon Barfi eld oo	 August 31, 1993	N / A	N / A	 Assistant Distriet Attomney, Office of the District Attorney,”	N / A	N / A	N / A
29	368	 W. Leon Barfield	N / A	N / A	N / A	 Assistant District ‘Attorney, Office of the District Attorney,	N / A	N / A	N / A
15	369	 Walter E. Johnson	 March 18, 2002	N / A	N / A	N / A	N / A	 Partner, Kilpatrick Stockton LLP	N / A
322	370	 Wendelin I. Lipp	 2006	N / A	N / A	N / A	N / A	N / A	N / A
385	371	 Wendell A. Miles	 1974	 President Richard M. Nixon	N / A	 Prosecuting Attorney, State of Michigan (1949-1953); United States Attorney, Western Lhstrict of Michigan, United States Department of Justice (1953-1960)	 Judge, Michigan Circuit Court, 20th Judicial Circuit (1970- 1974). United States Foreign Intelligence Surveillance Court (1989-1996)	 Private Practice (1948-1953); PaLnE Miles, aa! Meyers & Beckett (1961-1970) Military Service: United States Army (942-1947)	 American Bar Association; American Judicature Society; Federal Bar Association; Ottawa County. Bar Association; State Bar of Michigan
24	372	 Wendy L. Hagenau	N / A	N / A	N / A	N / A	N / A	N / A	N / A
196	373	 Wesley E. Brown	N / A	N / A	N / A	N / A	N / A	N / A	N / A
96	374	 Wiliam T..Hart	N / A	N / A	N / A	N / A	N / A	N / A	N / A
314	375	 William Benson Bryant,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
1	376	 William C.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
347	377	 William C. Hillman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
148	378	 William C. Lee	 August 19, 1981	 President Ronald Reagan	N / A	 Deputy Prosecuting Attorney, State of Indiana (1963-1969); ° Chief Deputy Prosecuting Attomey, State of Indiana (1966- 1969}; United States Attorney, Northern District of Indiana, United States Departinent of Justice (1970-1973)	 Chief Judge, United States District Court for the Northern District of Indiana	 Private Practice (1962-1964); Partner, Parry, Krueckeberg & Lee (1964-1970); Partner, Hunt, Suedhoff, Borzor, Edbacher & Lee (1973-1981)	 Allen County Bar ‘Association: Asmerten Bar Association; American College of Trial Lawyers; Federal Bar Association; The Seventh Circuit Bar Association, Federal Bar Association; Indiana State’ Bar Association
0	379	 William C. O’Kelley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
301	380	 William D. Quarles, Jr.	 March 24, 2003	 President George W. Bush	N / A	 Assistant U.S. Attorney, District of Maryland, United States Attorney’s Office, United States Department of Justice (1982-1986)	 Associate Circuit Judge, Circuit Court, City of Baltimore, Maryland (1996-2003)	 Associate, Finley, Kumble, Wagner, Heine, Underberg	N / A
133	381	 William D. Stiehi	 1986	 President Ronald Rewin	N / A	 Assistant State’s Attorney, Office of the State’s Atiomey,	N / A	 William D, Stiehl Attorney at Law (1952-1978); Partner, | Stiehi & Hess (1978-1981); Partner, Stiehl & Stich] (1982-1986) Military Service: United States Navy (1943-1946); United States Navy (1950-1952)	 Federal Judges Association; Hlinois State Bar Association; St. Clair County Bar Association -
309	382	 William G. Connelly	N / A	N / A	N / A	N / A	N / A	N / A	N / A
327	383	 William G. Young	N / A	N / A	N / A	N / A	N / A	N / A	N / A
166	384	 William G. ‘Husswarn, cramb ers of Magistrate 	 May 16, 1986	N / A	N / A	 Deputy Attorney General, Office of the Attorney General,	N / A	N / A	N / A
80	385	 William J. Hibbler	N / A	N / A	N / A	N / A	N / A	N / A	N / A
177	386	 William L. Edmonds .-	 August 1987	N / A	N / A	N / A	N / A	N / A	 lowa State Bar Association; Nebraska State Bar: Association; Woodbury County Bar Association uo :
304	387	 William M. Nickerson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
220	388	 William O. Bertelsman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
160	389	 William T. Lawrence	 June 26, 2008	 President George W. Bush	N / A	 Public Defender, Office of the Public Defender, County of Marion, Indiana (1974-1983); Executive Director, Merit Selection Commission on Federal Judicial Appointments (1980-1988); Master Commissioner, Circuit Court, County of Marion, Indiana (1983-1996)	 Judge, Circuit Court, County of Marion, Indiana (1996-2002); Magistrate Judge, United States District Court for the Southern District of Indiana (2602-2008)	 Poore, Popcheff, Wurster, Dugan, Sullivan & Burke (1973-1978); Lawrence, Carter, Gresk, Leerkamp & Walsh (1979-1988); Johnson, Smith, Pence, Densborn, Wright & Health (1989-1996)	 American Association for Justice; American Bar Association; The Sagamore American Inn of Court, The American Inns of Court; Federal Magistrate Judges Association; Indiana Judges Association; Indiana State Bar Association; Indiana Bar Foundation, Indiana State Bar . Association
34	390	 William T. Moore, Jr.	 October 31, 1994	 President William J. Clinton	N / A	 United States Attorney, Southern District of Georgia, United States: Department of Justice (1977-1981); Member, Attorney General’s Advisory Committee, Office of the Attorney General, United States Department of Justice (1978-1981)	 Pro Tem Judge, Recorders Court (1984-1994)	 Pierce, Ranitz and Lee (1964-1965); Richardson, Dorerms and Karsman (1965-1968); Partner, Corish, Smith, Remler & Moore (1968-1977); Partner, Sparlaman, Harris & Moore 2 U981- 1988); Foctaet. Oliver Maner & Gray (1988-1994)	 American Board of Criminal Lawyers: Eleventh, Circuit District Judges Association; Federal Judges Association; Savannah Bar Association; State Bar of Georgia
6	391	 Willis B. Hunt, Jr.	 July 1, 1995	 President William J. Clinton	N / A	 Associate, Federal Bureau of Investigation, United States Department of Justice (1957-1959)	 Judge, Georgia Superior Court, Houston County (1971-1986), Justice, Supreme Court of Georgia (1986-1994); Chief Justice, Supreme Court of Georgia (1994-1995)	 Shoob & McLain (1960-1966); Nunn, Geiger & Hunt (1967-1971) Military Service: United States Army (1955-1957)	 American Bar Association, The Joseph Henry Lumpkin American Inn of Court, The American Inns of Court; The Lamar American Inn of Court, The American Inns of Court; The American Law Institute; State Bar of Georgia
137	392	 {recalled} Kenneth J.	 1986	N / A	N / A	N / A	 Magistrate Judge, United States District Court for the Southern	N / A	 American Bar Association; Illinois State Bar Association
164	393	 ‘Tim A. Baker	 October 1, 2001 Larry J. McKinney Senior Judge... Date of Birth: 1944 Education: MacMurray 1966 BA; Andiana 1969 1D 	 President Ronald Reagan	N / A		 Chair, Labor & Employment Law Section, Indianapolis Bar Association (2000); Distinguished Fellow, Indianapolis Bar Foundation (2002); Co-chair, Student Law Division, Indianapolis Bar Association (2002-2003)		 American Academy of Adoption Attorney; The FEDERAL COURTS—UNITED STATES DISTRICT COURTS E-mail: larry_mckinney@insd. uscourts. gov Tim A. Baker Magistrate Judge Education: indiana’ 1984 BA; Valparaiso 1989 1D. Began Service: October 1, 2001 Larry J. McKinney Senior Judge... Date of Birth: 1944 Education: MacMurray 1966 BA; Andiana 1969 1D Began Service: 1987 Appointed By: President Ronald Reagan Affiliation: Chair, Federal Judiciary Committee; Membér, Indiana State Bar Association Clerkships: Law.Clerk, Chief Judge The Honorable Larry J. McKinney, United States District Court for the Southern District of Indiana (1 989-1991} Goverment: Assistant United States Attorney, Indiana - Southern District, Office of the Attomey ¢ General, United States Degactnent of dusticg (1995-2001) . Judicial: Chair, Labor & Employment Law Section, Indianapolis Bar Association (2000); Distinguished Fellow, Indianapolis Bar Foundation (2002); Co-chair, Student Law Division, Indianapolis Bar Association (2002-2003) Legal Practice: Associate, Barnes & Thornburg LLP (1991- Ae 
271	394	. Dee D. Dreli	N / A	N / A	N / A	N / A	N / A	N / A	N / A
170	395	. James.K. Coachys .	 October 1, 2000 --	N / A	N / A	N / A	 Juvenile Magistrate, Johnson Circuit Court (1987-1989); Judge, .. Johnson Superior Court No. 1 (1989-2000); Bankruptcy Judge (visiting), United States Bankruptey Ceust al the Southern District of Ilincis (2000-2005) 0a... :	 Jones, Joveall. & Coach (1974- ig Coacty, Hass & Denslaw (1979-1987); ~ Military Service: United States Amny Reserve, United States Deparment of the Army (1969-1976)	 The Seventh Circuit Bar Association, Bisieral: Bar- Association; Indianapolis Bar Association; Johnson County Bar Association, Bational Conference of Bankruptcy Judges
144	396	. Robert L. Miller, Ir, Judicial Panel	N / A	N / A	N / A	N / A	 Judge, St. Joseph Superior Court, St. Joseph County (1975-1986)	N / A	 American Bar Association; The American Law Institute; Indiana State Bar Association; Saimt Joseph County Bar Association
154	397	:Robert E. Grant	 August 17, 1987	N / A	N / A	N / A	N / A	 =: Attorney, Baker & Daniels LLP ( 1980-1987) _	N / A
