	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
414	363	 Stephen P Friot	N / A	N / A	N / A	N / A	N / A	N / A	N / A
167	364	 Sterling Johnson, Jr.	 1991	 President George H.W. Bush	N / A	 Assistant United States Attorney, Southern District of New York, Office of the United States Attorney, United States Department of Fustice (1967-1970); Special Narcotics Prosecutor, United States . Department of Justice (1975-1991); Member, United States Sentencing Commission (1999-2002) Mititary Service: United States Manns Corps (1952-1955); United Sra : Naval Reserve (1955- 1975) Current Memberships: National Conference of Federal Trial Judges, American Bar Association; National Black Prosecutors Association; The New York State Bar Association; New York State District Judges Association Academic: Instructor, Long Island University (1971-1973); Taster, Suffoik County Community College (1984-1990); Adjunct Professor, Touro (1995-1997) 	 Judge, New York State Family Court (1983-1987); Acting Justice, New York Supreme Court (1987-1988); Judge, New York State County Court (1988-1991)		 National Conference of Federal Trial Judges, American Bar Association; National Black Prosecutors Association; The New York State Bar Association; New York State District Judges Association Academic: Instructor, Long Island University (1971-1973); Taster, Suffoik County Community College (1984-1990); Adjunct Professor, Touro (1995-1997) Government: Principal Assistant District Attorney, State of New York (1968-1970); Legislator, County of Suffolk, New York (1978-1979); Senior Assistant County Attorney, County of Suffolk, New York (1980-1981) Judicial: Judge, New York State Family Court (1983-1987); Acting Justice, New York Supreme Court (1987-1988); Judge, New York State County Court (1988-1991) Legal Practice: Associate, Bond, Schoenck & King (1966-1968); Associate then Partner, Pike, Behringer & Hurley (and successor firms) (1970-1982) Military Service: New York Army National Guard (1960-1966) Nonprefit; Member, Little Flower Union Free School Board (1972-1977) 
71	365	 Steven James McAuliffe	N / A	N / A	N / A	N / A	N / A	N / A	N / A
171	366	 Steven M. Gold	N / A	N / A	N / A	N / A	N / A	N / A	N / A
398	367	 Steven P. Shreder	N / A	N / A	N / A	N / A	N / A	N / A	N / A
266	368	 Stuart M.	 November 24, 1993	N / A	N / A	 Assistant United States. Attorney, Southern District of New	N / A	 Partner, Kensington & Ressler	 American Bar Association; The Association of the . Bar.of the City of New York
90	369	 Susan D. Wigenton	 June 2006	 President George W. Bush	N / A	 Public Defender, City of Ashbury Park, New Jersey (1989-1993)	 Magistrate Judge (part-time), United States District Court for the	N / A	N / A
364	370	 Susan J. Diott	 December 29, 1995	 President William J, Clinton	N / A	 Assistant United States Attorney, Southern District of Ohio,	N / A	 Graydon, Head & Ritchey (1979-1981); Partner, Graydon, Head & Ritchey (1981-1995)	 American Bar Association; The Potter Stewart American Inn of Court, The American Inns of Court; Cincinnati Bar Association; Dayton Bar Association; Federal Bar Association; Ohio State Bar Association :
402	371	 Terence C. Kern	 June 9, 1994	 President William J. Clinton	N / A	 General Attorney, Federal Trade Commission (1969-1970)	N / A	 Partner, Fischl, Culp, McMillin, Kern & Chaffin (1970-1986); President and Shareholder, Kern, Mordy & Sperry, BC. (1986-1994) Military Service: Oklahoma Army National Guard (1969-1970); United States Army Reserve (1970-§975) |	 American Bar Association; American Bar Foundation, American Bar Association; American Board of Trial Advocates; The American Inns of Court; Federal Judges Association; Oklahoma Bar - Association; Oklahoma Bar Foundation, Oklahoma Bar Association
382	372	 Terence P Kemp	N / A	N / A	N / A	N / A	N / A	N / A	N / A
410	373	 Terrence L.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
409	374	 Terrence L. Michael	N / A	N / A	N / A	N / A	N / A	N / A	N / A
294	375	 Terrence W. Boyle	 January 1, 1984	 President Ronald Reagan	N / A	 Staff Assistant, Banking and Currency Committee, United	N / A	 LeRoy, Wells, Shaw, Hornthal & Riley (1974-1984)	N / A
2	376	 Terry |. Adelman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
255	377	 Theodore H. Katz	 1991	N / A	N / A	N / A	N / A	 Director, Legal Aid Society Prisoner’s Rights Project	 The Association of the Bar of the City of New York
7	378	 Thomas C. Mummert	 May 15, 1995	N / A	N / A	N / A	 Judge, St, Louis Municipal: Court cae, -1984); Judge, Missouri Circuit Court (1984-1995) *	 Private Practice (1976-1984)	 Legal Advocates for Abused Women
166	379	 Thomas C. Platt, Jr.	 May 1974	 President Richard M. Nixorr, ,	N / A	 Assistant United States Attorney, Eastern District of New	N / A	 Associate, Root, Ballantine, Harlan, Bushby & Palmer (1950-1953); Partner, Bleakley, Platt, Schmidt & Fritz (1960-1974) Mititary Service: United States Naval Reserve (1943-1946)	 Federal Bar Council
48	380	 Thomas D. Thalken	 January 4, 1993	N / A	N / A	 Assistant United States Attorney, District of Nebraska;	N / A	N / A	 Nebraska State Bar ASSOEHOE, Omaha Bar Association °
387	381	 Thomas F Waldron	 Iuly 8, 1985	N / A	N / A	N / A	 Chief Bankruptcy Judge, United States Bankruptey Court for the	N / A	 Dayton Bar Association; National yalbrense of Bankruptcy Judges
199	382	 Thomas J. McAvoy	 1986	 President Ronald Reagan	N / A	 Legislator, County of Broome, New York (1971-1986);	N / A	 Associate, Hinman, Howard & Kattell (1964-1969); Partner, Kramer, Wales & McAvoy (1969-1984); Partner, McAvoy & Hickey, PC (1984-1986)	 American Bar Association; Broome County Bar Association; The Justinian Society
51	383	 Thomas L. Saladino	 August 2006	N / A	N / A	N / A	N / A	N / A	N / A
368	384	 Thomas M. Rose	 June 21, 2002	 President George W. Bush	N / A	 Assistant Prosecutor, Office of the County Prosecutor, County of Greene, Ohio (1973-1975); Chief Juvenile Court Referee, Juvenile Division, Greene County Common Pleas Court (1976-1977); Chief Assistant in Charge, Civil Division, Office of the County Prosecutor, County of Greene, Ohio (1978-1991)	 Judge, Greene County Common Pleas Court (1991-2002)	 Associate, Nicholas Carrera Law Office (1973-1975);	N / A
246	385	 Thomas P Griesa	 1972	 President Richard M. Nixon	N / A	 Attorney, United States Department of Justice (1958-1960) -	N / A	 Symmers, Fish & Warner (1960-1961); Davis Polk & Wardwell (1961-1970); Partner, Davis Polk & Wardwell (1970-1972) Military Service: United States Coast Guard (1952-1954)	 The Association of the Bar of the City of New York; Washington State Bar Association
312	386	 Thomas W. Waldrep,	 July 19, 2004	N / A	N / A	N / A	N / A	N / A	N / A
50	387	 Timothy J.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
385	388	 Timothy S. Black	 May 1, 2004	N / A	N / A	N / A	N / A	N / A	N / A
383	389	 Timothy S. Hogan	 October 6, 1996	N / A	N / A	 Senior Assistant Prosecutor, City of Cincinnati, Ohio (1973-1981), Prosecutor and Solicitor, City of Madeira, Ohio (1975-1981)	 Judge, Hamilton County Municipal Court (1981- eee Judge, Hamilton Court of Common Pleas (1994-1996)	 Rendigs, Fry, Kiely & Dennis (1971-1973}	 The Potter Stewart American Inn of Court, The American Inns of Court; Cincinnati Bar Association; Federal Bar - Association; The Warren G. Harding Society
400	390	 Tom R. Cornish	N / A	N / A	N / A	N / A	 Judge, Oklahoma Court of Criminal Appeals (1977-1984)	N / A	 Okdahoma Bar Association , Stati , . Taw Clerk Leah Marshall 062. ...0..00 cc. cceue eee (918) 758-0366 Electronic Court Recorder Operator Denise Morrow..... Be BPE a wn eveoaeie pee se 6 sews (948) 758-0126 ext. 242 Fax: (918) 756-9248 Judicial Assistant Alexia Bible.......... viveeeeeeeees (918) 758-0366 United States District Court for the | Northern District of Oklahoma US. Courthouse, 333 West Fourth Street, Tulsa, OK 74103 - Tel: (918) 699-4700 ‘Tek: (918) 581-6903 (Civil Cases PACER) Fax: (918) 699-4756 Internet: www.oknd.uscourts.gov Number of Judgeships: 4 Areas Covered: Counties of Craig, Creek, Delaware, Mayes, Nowata, Osage, Ottawa, Pawnee, Rogers, Tulsa and Washington
107	391	 Tonianne J.	 April 14, 2003	N / A	N / A	N / A	N / A	N / A	N / A
64	392	 Valerie P. Cooke	 November 1, 1999	N / A	N / A	N / A	N / A	 Attorney, Guild & Hagen Uae 1994); Aurocney, McDonald Carano (1995-1999)	 Federal Magistrate Judges Association; State Bar . of Nevada; Washoe County Bar Association ~
349	393	 Vernelis K. Armstrong	 September 1994	N / A	N / A	N / A	N / A	N / A	N / A
413	394	 Vicki Miles-LaGrange	 November 28, 1994	 President William J. Clinton	N / A	 Legislative Aide, U.S. Representative Carl Albert (OK),	N / A	 Miles-LaGrange & Associates (1986-1993)	 American Bar Association; The William 7. Holloway, Jz. American Inn of Court, The American Inns of Court; National Bar Association; Oklahoma Association of Black Lawyers; Gklahoma Bar Association
288	395	 Victor E. Bianchini	N / A	N / A	N / A	N / A	N / A	N / A	N / A
227	396	 Victor Marrero	 December 1, 1999.	 President William J. Clinton	N / A	 Intern, U.S. Senator Robert EF Kennedy (D-NY), United	N / A	 Summer Associate, Cravath, Swaine & Moore (1966-1967); Partner, Tufo & Zuccotti (1982-1985); Partner, Brown & Wood (1986-1993)	 The Association of the Bar of the City of New York
177	397	 Viktor V. Pohorelsky	 1995	N / A	N / A	 Assistant United States Attorney, Southern District of New	N / A	 Associate, Debevoise & Plimpton (1981-1984); Partner,	N / A
296	398	 W. Earl Britt	N / A	 President Jimmy Carter	N / A	N / A	N / A	 Private Practice (1959- 1973); Partner, Page & Britt	N / A
308	399	 WalHace Dixon	 October 4, 2001	N / A	N / A	 Assistant United States Attorney, Eastern District of North	N / A	 Associate, Twiford & Abbot (1972); Associate and Partner, Homesly, Jones, Gaines & Dixon (1973-1980) Military Service: United States Marine Corps (1965-1969)	 North Carolina -Bar Association; The North Carolina State Bar
378	400	 Walter H. Rice	N / A	N / A	N / A	N / A	N / A	N / A	N / A
45	401	 Warren K. Urbom	 1970	 President Richard M. Nixon	N / A	N / A	N / A	 Associate and Partner, Baylor, Evnen, Baylor, Urborm & . Curtiss (1953-5970) Military Service: United States Army (1944-1946)	 American Bar Association; American College of Trial Lawyers; Lincoln Bar Association; Nebraska State Bar Association
330	402	 William A. Hill	 January 1, 1984	N / A	N / A	 Deputy Secretary of State, State of North Dakota (1971-1972)	 Magistrate Judge (part-time), United States District Court for the , District of North Dakota (1975-1983)	 Pancratz, Wold, Yuill & Johnson (1974-1983)	 National Conference of Bankruptcy Judges 
24	403	 William A. Knox	N / A	N / A	N / A	N / A	N / A	N / A	N / A
299	404	 William A. Webb	 October 1999	N / A	N / A	N / A	N / A	 Federal Public Defender, United States District Court for the	N / A
237	405	 William C. Conner	N / A	N / A	N / A	N / A	N / A	N / A	N / A
180	406	 William D. Wall	N / A	N / A	N / A	N / A	N / A	N / A	N / A
139	407	 William Danie! vo	 March 12, 2003	N / A	N / A	N / A	N / A	N / A	N / A
223	408	 William H. Pauley Ill	 October 28, 1998	 President William J. Clinton	N / A	 Deputy County Attorney, Office of the County Attorney,	N / A	 Associate, Orenstein, Snitow, Sutak & Pollack, B.C. (1978-1983); Member, Orenstein, Snitow & Bauley. PC. {1983- 1985); Partner, Snitow & Pauley (1985-1998)	 The Association of the Bar of the City of New York; Federal Bar Council; Nassau County Bar Association
101	409	 William H. Walls	 1994	 President William J. Clinton	N / A	 Assistant Corporation Counsel, City of Newark, New Jersey (1962-1968); Corporation Counsel, City of Newark, New Jersey (1970-1973); Business Administrator, City of Newark, New Jersey’ (1974-1977)	 Judge, Newark Municipal Court (1968-1970); Judge, Essex County Court (1977-1978); Judge, New Jersey Superior Court. (1979-1994)	 Law Clerk, Kirkman, Mulligan, Bell & Armstrong	N / A
85	410	 William J. Martini	N / A	N / A	N / A	N / A	N / A	N / A	N / A
310	411	 William L.	 September 27, 1991	 President George H.W. Bush	N / A	 United States Attorney, Middle District of North Carolina,	N / A	 Law Office of W. H. McElwee, Jr. (1956-1958); Sole Practitioner (1958-1959); Partner, Booth & Osteen (1959-1969); Partner, Osteen, Adams & Osteen (1974) Military Service: United States Army Reserve (1948-195F)	 American College of Trial Lawyers; The Greensboro Bar Association, Inc.; North Carolina Bar Association: The North Carolina State Bar 
309	412	 William L. Osteen	 September 27, 1991	 President George H.W. Bush	N / A	 United States Attorney, Middle District of North Carolina,	N / A	 Law Office of W. H. McElwee, Jr. (1956-1958); Sole Practitioner (1958-1959); Partner, Booth & Osteen (1959-1969); Partner, Osteen, Adams & Osteen (1974) Military Service: United States Army Reserve (1948-195F)	 American College of Trial Lawyers; The Greensboro Bar Association, Inc.; North Carolina Bar Association: The North Carolina State Bar 
279	413	 William M. Skretny	 October 1, 1990	 President George H.W. Bush	N / A	 Assistant United States Attorney, Northern District of	N / A	 Partner, Duke, Holzman, Yaeger & Radlin (1981-1983); Counsel, Gross, Shuman, Brizdle and Gillfillan, PC (1988-1989); Counsel, Cox Barrell (1989-1990)	 Federal Judges Association
126	414	 William P. Johnson	 December 28, 2001	 President George W. Bush	N / A	N / A	 Judge, New Mexico Fifth Judicial District Court (1995-2001)	 Associate, Bracewell & Paterson, LLP (1985-1986);	N / A
142	415	 William P. Lynch	N / A	N / A	N / A	N / A	N / A	N / A	N / A
353	416	 {recalled} David Ss.	 September 14, 1979	N / A	N / A	N / A	N / A	N / A	N / A
145	417	 {recalled} Joe H.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
