	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
271	320	 Wade Brorby	 1988	 President Ronald Reagan	N / A	 County and Prosecuting Attorney, County Attornéy’s Of	N / A	 Partner, Morgan, Brorby, Price & Arp (1961-1988) Military Service: United States Air Force (1958-1961}	 American Judicature Society; Campbell County Bar Association; Defense Lawyers of Wyoming; Wyoming Bar Association ff oy Clerk Michael Brooks ..........0000.0..0000.... (303) 844.3800 “Began Service: August 2010 Term Expires: August 2011 » Banail: michael_brooks@cal0.uscourts.gov Law Clerk Katherine Hacker......0.00.0 0.00. 0s eee (303) 844-3800 ‘: Began Service: August 2010 Term Expires: August 2011 : Bamail: katherine_hacker@ca10.uscourts.gov Law Clerk Joel Sayres.....00 000202 (303) 844-3800 . Began Service: August 2010 ‘. Ferm Expires: August 2011 ° B-mail: joel_sayres@jcal0.uscourts.gov Career Law Clerk Joan Buhler. ............-.2....-. (303) 844-3800 E-mail: joan_bubler@ca10.uscourts.gov Judicial Assistant Jana Dillingham,................05 (303) 844-3800
94	321	 Walter K. Stapleton	 May 1985	 President Ronald Reagan	N / A	 Deputy Attorney General, United States Department of Justice (4963) :	 Judge, United States District Court for the District of Delaware (1970-1985)	 Associate, Morris, Nichols, Arsht & Tunneli LLP (1959-1965); Partner, Morris, Nichols, Arsht & Tunnell LLP (1965-1970)	 American Bar Association, American Judicature Society; Delaware State Bar Association, Delaware State Bar Association FEDERAL COURTS— UNITED STATES COURTS OF APPEALS
61	322	 Wilfred Feinberg, United	N / A	N / A	N / A	N / A	N / A	N / A	N / A
131	323	 Will Garwood	 November 9, 1981	 President Ronald Reagan	N / A	N / A	 justice, Texas Supreme Court (1979-1980)	 Partner, Graves, Dougherty, Hearon, Moody & Garwood (1939-1979) Military Service: United States Army (1956-1959)	 Texas Bar Foundation; American Judicature Society; The American Law Institute
215	324	 William A. Fletcher	N / A	N / A	N / A	N / A	N / A	N / A	N / A
99	325	 William B. Traxler, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
44	326	 William C.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
43	327	 William C. =fllines Bey	N / A	N / A	N / A	N / A	N / A	N / A	N / A
13	328	 William C. Bryson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
238	329	 William C. Canby, Jr.	 1980	N / A	N / A	 Associate Director and Deputy Director, Ethiopia, Peace	N / A	 Associate, Oppenheimer, Hodgson, Brown, Baer & Wolff (1959-1962) . Military Service: United States Air Force (1956-1958)	 Maricopa County Bar Association; Minnesota State Bar Association; State Bar of Arizona
290	330	 William H. Pryor Jr.	 February 20, 2004	 President George W. Bush	N / A	 Deputy Attorney General, Office of the Attorney General,	N / A	N / A	N / A
339	331	 William H. Steele	N / A	N / A	N / A	N / A	N / A	N / A	N / A
177	332	 William J. Bauer	 1974	 President Gerald Ford	N / A	 Assistant State’s Attorney, Office of the State’s Attorney, DuPage County, Illinois (1952-1958); State’s Attorney, Office of the State’s Attorney, DuPage County, Illinois (1959-1964); United States Attorney, United States Department of Justice (1970-1971)	 Judge, Iinois Circuit Court, 18th Judicial Circuit (1964-1970); Judge, United States District Court for the Northern District of Illinois (1971-1974)	 Erlenborn & Bauer (1953-1964) Military Service: United States Army (1945-1947)	 American Bar Association; American Judicature Society; The Chicago Bar Association; DuPage County Bar Association; Federal Bar Association; Illinois Association of Circuit and Appellate Court Judges; Illinois State Bar Association; Illinois States Attorneys Association; National District Attorneys Association
62	333	 William J. Brennan, Jr., Supreme Court of	N / A	N / A	N / A	N / A	N / A	N / A	N / A
265	334	 William J. Holloway, Jr.	 September 26, 1968	 President Lyndon B. Johnson	N / A	 Attorney, General Litigation Section, Claims Division,	N / A	 Partner, Holloway & Holloway (1950-1951); Associate then Partner, Crowe & Dunlevy (1952-1968) Military Service: United States Army (1943-1946}	 American Bar Association; Federal Bar Association; Oklahoma Bar Association; Oklahoma County Bar Association
183	335	 William Jay Riley	 August 16, 2601	 President George W. Bush	N / A	N / A	N / A	 Associate, Fitzgerald, Schorr, Barmetiler & Brennan, PC, LLO (1973-1979); Partner, Fitzgeraid, Schorr, Barmettler & Brennan, PC, LLO (1979-2001)	 American Board of Trial Advocates; American College of Trial Lawyers
329	336	 William M. Acker, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
319	337	 William R. Sawyer	 May 24, 1999	N / A	N / A	 United States Department of Justice, Tax Division (1986-1989); Office of the United States Attorney, Southern District of Alabama (1989-1999)	 Chief Bankruptcy Judge, United States Bankruptcy Corut for the Middle District of Alabama	 Clifford, Claudon, Alexa, Sawyer (1982-1986)	N / A
279	338	 William T. Thurman	 May 6, 2008	N / A	N / A	N / A	N / A	N / A	 American Bankruptcy Institute; National Conference of Bankruptcy Judges
170	339	 lana Diamond Rovner	 August 17, 1992	 President George H.W. Bush	N / A	 Assistant U.S. Attorney, Northern District of Illinois,	N / A	N / A	 The Chicago Bar Association; Chicago Council of Lawyers; The Decalogue Society of Lawyers; Federal Bar Association; The Seventh Circuit Bar Association, Federal Bar Association; Federal Judges Association; Jewish Judges Association of Hinois; Women’s Bar Association of Ilhinois
248	340	 of the Bankruptcy Appellate	N / A	N / A	N / A	N / A	N / A	N / A	N / A
